Query_number,Doc_number
1091833,408624
1091833,49880
1091833,120907
1091833,173533
1091833,264768
1091833,362099
931772,288901
931772,24640
931772,282869
931772,361364
931772,174006
931772,340971
931772,499679
931772,434828
931772,499861
931772,197750
1066116,332699
1066116,478498
1066116,59202
1066116,61724
1066116,123866
1066116,447677
1066116,341629
1066116,366484
1066116,331115
1066116,37299
200062,145491
200062,398255
200062,109272
200062,22763
200062,396048
200062,439772
200062,362350
200062,317468
200062,323070
200062,461057
922024,478987
922024,78277
922024,166952
922024,422338
922024,283283
922024,499343
922024,351486
922024,117304
922024,148292
922024,249309
974670,346209
974670,218678
974670,332887
974670,178104
974670,142041
974670,190229
974670,226556
974670,270568
974670,81923
974670,414479
885433,148465
885433,30466
885433,95417
885433,308603
885433,137820
885433,429941
885433,282941
885433,377118
885433,203057
885433,147067
825583,162802
825583,195941
825583,156068
825583,120345
825583,161117
825583,34625
825583,331232
825583,42326
825583,371542
825583,108498
962443,159953
962443,414167
962443,161485
962443,482168
962443,102118
962443,324250
962443,134389
962443,3172
962443,329407
962443,347204
870544,173975
870544,278308
870544,210368
870544,393548
870544,217606
870544,277343
870544,414309
870544,368180
870544,207463
870544,491711
769630,139177
769630,336522
769630,168192
769630,290414
769630,59786
769630,237450
769630,166827
769630,127008
769630,264491
769630,490804
800652,333810
800652,339395
800652,363511
800652,15953
800652,26402
800652,262262
800652,498100
800652,192632
800652,347661
800652,11117
900599,115720
900599,461467
900599,42250
900599,43878
900599,27282
900599,403634
900599,109606
900599,122735
900599,389694
900599,182419
803237,368066
803237,121965
803237,57058
803237,362309
803237,96065
803237,105323
803237,484143
803237,289037
803237,103657
803237,120109
846291,431345
846291,179778
846291,6265
846291,413282
846291,367143
846291,124245
846291,294446
846291,356978
846291,230024
846291,173811
815243,201095
815243,364909
815243,310003
815243,100498
815243,93905
815243,273970
815243,407110
815243,141949
815243,236072
815243,477479
244011,473724
244011,289693
244011,46439
244011,134053
244011,186246
244011,49042
244011,319980
244011,433888
244011,366961
244011,94698
1079141,411374
1079141,320445
1079141,412534
1079141,27014
1079141,191466
1079141,294397
1079141,57535
1079141,199128
1079141,128189
1079141,310242
829425,177155
829425,216363
829425,475783
829425,477025
829425,209624
829425,486807
829425,177788
829425,1941
829425,341452
829425,276515
936182,34173
936182,45395
936182,166477
936182,79899
936182,286474
936182,492865
936182,463327
936182,464791
936182,334953
936182,133340
98847,18495
98847,134501
98847,328305
98847,204966
98847,233309
98847,493541
98847,300200
98847,298777
98847,346967
98847,96599
927989,202309
927989,359916
927989,292588
927989,267526
927989,330325
927989,74993
927989,23252
927989,119311
927989,461065
927989,75815
189174,146723
189174,180480
189174,415844
189174,91195
189174,123617
189174,58710
189174,445745
189174,415157
189174,19576
189174,360703
785176,448019
785176,380882
785176,489369
785176,315966
785176,414621
785176,144424
785176,372901
785176,309295
785176,340201
785176,184277
1065118,310819
1065118,127141
1065118,143189
1065118,227397
1065118,316076
1065118,292545
1065118,66458
1065118,151932
1065118,217794
1065118,118845
841919,485913
841919,66615
841919,370304
841919,151240
841919,136245
841919,79315
841919,370456
841919,206026
841919,210518
841919,32373
906126,291182
906126,17340
906126,148153
906126,376568
906126,31230
906126,140
906126,286804
906126,396754
906126,256799
906126,130693
775457,176464
775457,51755
775457,298004
775457,218437
775457,119667
775457,425769
775457,256939
775457,339483
775457,72492
775457,38862
1091765,314642
1091765,70519
1091765,416297
1091765,26544
1091765,391690
1091765,347758
1091765,438913
1091765,465248
1091765,484763
1091765,399199
1006922,247399
1006922,209045
1006922,77479
1006922,132239
1006922,57584
1006922,275576
1006922,276747
1006922,212697
1006922,260115
1006922,471627
991419,469758
991419,451437
991419,3206
991419,128371
991419,492713
991419,316119
991419,268869
991419,86069
991419,276354
991419,328606
1046750,412596
1046750,359721
1046750,461417
1046750,363201
1046750,468873
1046750,407924
1046750,164857
1046750,195910
1046750,58011
1046750,433525
1048876,194670
1048876,422182
1048876,172506
1048876,256445
1048876,239818
1048876,215719
1048876,225418
1048876,14121
1048876,165010
1048876,459261
351820,55357
351820,53330
351820,260028
351820,373584
351820,442618
351820,83831
351820,30739
351820,339698
351820,464704
351820,441217
947466,284106
947466,193606
947466,320978
947466,294359
947466,325637
947466,181246
947466,396707
947466,132211
947466,479700
947466,397190
287912,389385
287912,363981
287912,272544
287912,338231
287912,219329
287912,66584
287912,103578
287912,23564
287912,457786
287912,73220
963788,337552
963788,340743
963788,443990
963788,176599
963788,354589
963788,302301
963788,334582
963788,23934
963788,191072
963788,450881
830551,490959
830551,48136
830551,455055
830551,445763
830551,59762
830551,467688
830551,434702
830551,324233
830551,25502
830551,326685
766301,447566
766301,63867
766301,166738
766301,165570
766301,148007
766301,187901
766301,216801
766301,274638
766301,437213
766301,184592
986325,410492
986325,208191
986325,159146
986325,110756
986325,461612
986325,207117
986325,500795
986325,454037
986325,331707
986325,171515
1091749,134341
1091749,477188
1091749,95299
1091749,443026
1091749,263733
1091749,130505
1091749,78701
1091749,358459
1091749,119120
1091749,42533
1006987,2545
1006987,486383
1006987,143332
1006987,1440
1006987,220129
1006987,205414
1006987,340378
1006987,232083
1006987,378910
1006987,58546
771314,400765
771314,122371
771314,211153
771314,443490
771314,161619
771314,174539
771314,172010
771314,413055
771314,279349
771314,447024
842070,175480
842070,145029
842070,216669
842070,422264
842070,214278
842070,257417
842070,103394
842070,468617
842070,463923
842070,64839
1052421,455864
1052421,400692
1052421,289504
1052421,456625
1052421,483934
1052421,408832
1052421,373703
1052421,393738
1052421,372364
1052421,402916
994941,9861
994941,99788
994941,146004
994941,57584
994941,402234
994941,24042
994941,138333
994941,326413
994941,500692
994941,338969
842596,187059
842596,153498
842596,276231
842596,395583
842596,323403
842596,225317
842596,458252
842596,242024
842596,12774
842596,204744
837740,295828
837740,167801
837740,78145
837740,402195
837740,122735
837740,419315
837740,117214
837740,368922
837740,126989
837740,393538
115833,137062
115833,254040
115833,435220
115833,216872
115833,110686
115833,105464
115833,41658
115833,260533
115833,304744
115833,261586
963564,102130
963564,468571
963564,2085
963564,421597
963564,33292
963564,64036
963564,482878
963564,172876
963564,444038
963564,206546
982348,254316
982348,488
982348,321061
982348,355285
982348,376725
982348,362785
982348,462675
982348,39060
982348,15545
982348,182321
830531,135162
830531,302881
830531,58514
830531,357517
830531,353170
830531,256084
830531,56263
830531,321152
830531,376064
830531,330201
1062603,324254
1062603,482728
1062603,227747
1062603,333856
1062603,159981
1062603,267741
1062603,209580
1062603,385554
1062603,10023
1062603,278405
1056482,216857
1056482,458935
1056482,431594
1056482,249237
1056482,303877
1056482,5598
1056482,148515
1056482,416349
1056482,30561
1056482,289318
1005500,203057
1005500,473023
1005500,302774
1005500,253904
1005500,235832
1005500,167045
1005500,423141
1005500,156169
1005500,414338
1005500,134467
773858,47686
773858,64356
773858,54530
773858,287591
773858,130332
773858,115004
773858,80132
773858,158452
773858,162419
773858,288337
1021241,308715
1021241,164694
1021241,280554
1021241,461651
1021241,492932
1021241,324630
1021241,235121
1021241,95338
1021241,493500
1021241,303655
59084,145392
59084,368100
59084,24090
59084,56284
59084,446625
59084,64708
59084,478737
59084,443449
59084,233394
59084,290356
1091719,64930
1091719,106406
1091719,101358
1091719,272299
1091719,307287
1091719,322272
1091719,415981
1091719,89278
1091719,99494
1091719,425381
822585,69341
822585,56423
822585,183684
822585,479831
822585,305174
822585,469057
822585,474450
822585,84082
822585,8869
822585,281123
765147,68358
765147,274279
765147,88718
765147,403577
765147,45825
765147,237343
765147,220966
765147,56907
765147,7933
765147,398196
802634,329552
802634,48670
802634,223913
802634,35680
802634,490781
802634,9459
802634,259335
802634,419394
802634,49692
802634,64107
987657,249011
987657,144941
987657,229051
987657,295487
987657,89950
987657,168512
987657,291894
987657,400611
987657,219844
987657,282618
1042676,159074
1042676,188177
1042676,261295
1042676,188869
1042676,137359
1042676,410306
1042676,248108
1042676,51490
1042676,26948
1042676,424405
1091692,260437
1091692,256895
1091692,40880
1091692,51067
1091692,354215
1091692,294919
1091692,271753
1091692,261060
1091692,397862
1091692,391878
868410,184747
868410,351254
868410,385145
868410,48455
868410,134298
868410,376426
868410,272869
868410,91742
868410,339980
868410,339270
1091690,84912
1091690,353787
1091690,436105
1091690,406493
1091690,76727
1091690,42299
1091690,306750
1091690,81488
1091690,368987
1091690,152040
214771,183988
214771,74325
214771,484788
214771,493926
214771,378531
214771,128891
214771,84926
214771,10672
214771,96308
214771,310007
1091688,282959
1091688,399915
1091688,277042
1091688,495834
1091688,252595
1091688,154173
1091688,283972
1091688,281559
1091688,488690
1091688,160643
810210,31953
810210,384031
810210,248642
810210,268827
810210,141793
810210,8674
810210,265113
810210,437129
810210,357626
810210,169225
849142,132524
849142,343608
849142,187905
849142,473249
849142,281605
849142,212254
849142,494212
849142,257538
849142,379636
849142,346755
1091681,234661
1091681,399766
1091681,53312
1091681,405962
1091681,271753
1091681,353611
1091681,328071
1091681,391130
1091681,456838
1091681,248594
803861,179391
803861,478207
803861,472214
803861,126009
803861,61355
803861,440267
803861,158493
803861,393516
803861,338785
803861,398532
874691,394930
874691,3263
874691,29712
874691,498513
874691,449962
874691,304630
874691,261106
874691,277727
874691,201535
874691,144674
888777,494003
888777,83139
888777,355946
888777,70127
888777,232552
888777,386120
888777,304717
888777,174219
888777,450704
888777,377857
1048995,94731
1048995,283764
1048995,487888
1048995,239831
1048995,205162
1048995,453805
1048995,246308
1048995,246932
1048995,27097
1048995,266427
372674,319813
372674,335824
372674,98845
372674,370327
372674,297870
372674,241588
372674,141313
372674,85108
372674,193772
372674,135786
842221,175024
842221,361979
842221,325441
842221,424234
842221,482970
842221,371675
842221,329279
